"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"14042745","JJ506258","2025-11-29T18:40:00.000","0000X E 84TH ST","0560","ASSAULT","SIMPLE","APARTMENT","true","true","0632","006","6","44","08A","1177960","1849317","2025","2025-12-07T15:47:28.000","41.741841449","-87.623537387","
,  
(41.741841449, -87.623537387)"
"14043528","JJ507100","2025-11-29T18:30:00.000","063XX S LANGLEY AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","0312","003","20","42","06","1181983","1863151","2025","2025-12-07T15:47:28.000","41.779711368","-87.608370187","
,  
(41.779711368, -87.608370187)"
"14042825","JJ506291","2025-11-29T18:30:00.000","080XX S WESTERN AVE","0820","THEFT","$500 AND UNDER","NURSING / RETIREMENT HOME","false","false","0835","008","18","70","06","1161769","1851456","2025","2025-12-07T15:47:28.000","41.74806235","-87.682801662","
,  
(41.74806235, -87.682801662)"
"14043263","JJ506849","2025-11-29T18:30:00.000","015XX N LEAMINGTON AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","ALLEY","false","false","2533","025","37","25","03","1141756","1909795","2025","2025-12-07T15:47:28.000","41.908545164","-87.754697111","
,  
(41.908545164, -87.754697111)"
"14042931","JJ506298","2025-11-29T18:30:00.000","0000X E JACKSON BLVD","0583","STALKING","CYBERSTALKING","STREET","false","false","0113","001","34","32","08A","1177072","1899025","2025","2025-12-07T15:47:28.000","41.878264722","-87.625290455","
,  
(41.878264722, -87.625290455)"
"14042728","JJ506234","2025-11-29T18:28:00.000","071XX S WOOD ST","0560","ASSAULT","SIMPLE","SIDEWALK","false","false","0735","007","17","67","08A","1165586","1857290","2025","2025-12-07T15:47:28.000","41.763991622","-87.66864971","
,  
(41.763991622, -87.66864971)"
"14042723","JJ506223","2025-11-29T18:15:00.000","064XX S MORGAN ST","0560","ASSAULT","SIMPLE","SIDEWALK","true","false","0724","007","16","68","08A","1170754","1862029","2025","2025-12-07T15:47:28.000","41.776884872","-87.649569698","
,  
(41.776884872, -87.649569698)"
"14042909","JJ506272","2025-11-29T18:08:00.000","015XX S SAWYER AVE","0560","ASSAULT","SIMPLE","APARTMENT","true","false","1022","010","24","29","08A","1154946","1892284","2025","2025-12-07T15:47:28.000","41.860238854","-87.70671287","
,  
(41.860238854, -87.70671287)"
"14042753","JJ506214","2025-11-29T18:08:00.000","005XX S MICHIGAN AVE","1330","CRIMINAL TRESPASS","TO LAND","HOTEL / MOTEL","false","false","0123","001","4","32","26","1177364","1897937","2025","2025-12-07T15:47:28.000","41.875272573","-87.624251314","
,  
(41.875272573, -87.624251314)"
"14044362","JJ507685","2025-11-29T18:05:00.000","020XX W PIERCE AVE","0890","THEFT","FROM BUILDING","APARTMENT","false","false","1424","014","1","24","06","1162483","1910238","2025","2025-12-07T15:47:28.000","41.90935186","-87.678543584","
,  
(41.90935186, -87.678543584)"
"14042721","JJ506231","2025-11-29T18:05:00.000","045XX S ASHLAND AVE","031A","ROBBERY","ARMED - HANDGUN","SMALL RETAIL STORE","false","false","0924","009","15","61","03","1166434","1874628","2025","2025-12-07T15:47:28.000","41.811551206","-87.665047641","
,  
(41.811551206, -87.665047641)"
"14043109","JJ506630","2025-11-29T18:00:00.000","075XX S DANTE AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","APARTMENT","false","false","0411","004","8","43","04A","1187179","1855338","2025","2025-12-07T15:47:28.000","41.758150026","-87.589568929","
,  
(41.758150026, -87.589568929)"
"14043945","JJ507093","2025-11-29T18:00:00.000","011XX N HOWE ST","0890","THEFT","FROM BUILDING","APARTMENT","false","false","1822","018","27","8","06","1171781","1907994","2025","2025-12-07T15:47:28.000","41.902994349","-87.644453256","
,  
(41.902994349, -87.644453256)"
"14043717","JJ507347","2025-11-29T18:00:00.000","089XX S ADA ST","0560","ASSAULT","SIMPLE","APARTMENT","false","false","2222","022","21","73","08A","1168899","1845375","2025","2025-12-07T15:47:28.000","41.73122433","-87.656850123","
,  
(41.73122433, -87.656850123)"
"14047511","JJ512124","2025-11-29T17:45:00.000","034XX N CLARK ST","0810","THEFT","OVER $500","STREET","false","false","1924","019","44","6","06","1168807","1923364","2025","2025-12-07T15:47:28.000","41.945235444","-87.654930606","
,  
(41.945235444, -87.654930606)"
"14042713","JJ506198","2025-11-29T17:44:00.000","005XX E 63RD ST","0545","ASSAULT","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY","CTA BUS","false","false","0313","003","20","42","08A","1180893","1863355","2025","2025-12-07T15:47:28.000","41.780296311","-87.612359959","
,  
(41.780296311, -87.612359959)"
"14042759","JJ506206","2025-11-29T17:43:00.000","118XX S UNION AVE","0560","ASSAULT","SIMPLE","RESIDENCE","true","true","0524","005","21","53","08A","1173778","1826398","2025","2025-12-07T15:47:28.000","41.679042016","-87.639536668","
,  
(41.679042016, -87.639536668)"
"14043168","JJ506757","2025-11-29T17:30:00.000","022XX W WALNUT ST","0810","THEFT","OVER $500","STREET","false","false","1223","012","27","28","06","1161447","1901636","2025","2025-12-07T15:47:28.000","41.885768923","-87.682589072","
,  
(41.885768923, -87.682589072)"
"14042858","JJ506230","2025-11-29T17:30:00.000","051XX W WEST END AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true","1532","015","28","25","14","1141928","1900493","2025","2025-12-07T15:47:28.000","41.883016194","-87.754295877","
,  
(41.883016194, -87.754295877)"
"14042729","JJ506210","2025-11-29T17:30:00.000","079XX S ELLIS AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","true","0624","006","8","44","08A","1184271","1852508","2025","2025-12-07T15:47:28.000","41.750452717","-87.600314694","
,  
(41.750452717, -87.600314694)"
"14042689","JJ506191","2025-11-29T17:30:00.000","021XX W CERMAK RD","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","1234","012","25","31","06","1162482","1889383","2025","2025-12-07T15:47:28.000","41.852123965","-87.679131253","
,  
(41.852123965, -87.679131253)"
"14042746","JJ506180","2025-11-29T17:23:00.000","018XX S HAMLIN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","1014","010","24","29","08B","1151345","1890750","2025","2025-12-07T15:47:28.000","41.856100735","-87.719971532","
,  
(41.856100735, -87.719971532)"
"14042828","JJ506190","2025-11-29T17:20:00.000","010XX N LAVERGNE AVE","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","SIDEWALK","false","false","1531","015","37","25","04B","1142840","1906374","2025","2025-12-07T15:47:28.000","41.89913742","-87.750800314","
,  
(41.89913742, -87.750800314)"
"14043412","JJ506977","2025-11-29T17:20:00.000","019XX N Wilmot Ave","0890","THEFT","FROM BUILDING","APARTMENT","false","false","1434","014","32","22","06","1160427","1912984","2025","2025-12-07T15:47:28.000","41.916929909","-87.686020284","
,  
(41.916929909, -87.686020284)"
"14042693","JJ506171","2025-11-29T17:20:00.000","045XX W NORTH AVE","502P","OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP","STREET","false","false","2533","025","37","23","26","1145540","1910239","2025","2025-12-07T15:47:28.000","41.909692658","-87.740785118","
,  
(41.909692658, -87.740785118)"
"14042719","JJ506195","2025-11-29T17:15:00.000","010XX N RIDGEWAY AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","1112","011","27","23","08B","1151193","1906643","2025","2025-12-07T15:47:28.000","41.899715846","-87.720112654","
,  
(41.899715846, -87.720112654)"
"14042735","JJ506184","2025-11-29T17:15:00.000","077XX S MARSHFIELD AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0611","006","17","71","08B","1166689","1853322","2025","2025-12-07T15:47:28.000","41.753079427","-87.664719985","
,  
(41.753079427, -87.664719985)"
"14042695","JJ506169","2025-11-29T17:15:00.000","055XX N ARTESIAN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","2011","020","40","4","08B","1158999","1936673","2025","2025-12-07T15:47:28.000","41.981963397","-87.69061409","
,  
(41.981963397, -87.69061409)"
"14044038","JJ507883","2025-11-29T17:12:00.000","120XX S EMERALD AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true","0523","005","21","53","08A","1173476","1825031","2025","2025-12-07T15:47:28.000","41.675297415","-87.640682332","
,  
(41.675297415, -87.640682332)"
"14043407","JJ506710","2025-11-29T17:05:00.000","010XX N MARSHFIELD AVE","0820","THEFT","$500 AND UNDER","RESIDENCE - YARD (FRONT / BACK)","false","false","1213","012","1","24","06","1165193","1907396","2025","2025-12-07T15:47:28.000","41.901496017","-87.668669163","
,  
(41.901496017, -87.668669163)"
"14042852","JJ506211","2025-11-29T17:04:00.000","064XX S KEDZIE AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","0823","008","14","66","15","1156158","1861810","2025","2025-12-07T15:47:28.000","41.776589912","-87.703084392","
,  
(41.776589912, -87.703084392)"
"14042982","JJ506457","2025-11-29T17:00:00.000","006XX W MONTROSE DR","0810","THEFT","OVER $500","PARK PROPERTY","false","false","1914","019","46","3","06","1171219","1929506","2025","2025-12-07T15:47:28.000","41.962036566","-87.645883993","
,  
(41.962036566, -87.645883993)"
"14042699","JJ506150","2025-11-29T17:00:00.000","0000X S STATE ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","0112","001","34","32","06","1176389","1900278","2025","2025-12-07T15:47:28.000","41.88171846","-87.627760426","
,  
(41.88171846, -87.627760426)"
"14044308","JJ507290","2025-11-29T17:00:00.000","046XX N WINTHROP AVE","0820","THEFT","$500 AND UNDER","RESIDENCE - PORCH / HALLWAY","false","false","1914","019","46","3","06","1168151","1931037","2025","2025-12-07T15:47:28.000","41.96630467","-87.657119255","
,  
(41.96630467, -87.657119255)"
"14042692","JJ506168","2025-11-29T16:56:00.000","018XX W DIVERSEY PKWY","2860","PUBLIC PEACE VIOLATION","FALSE POLICE REPORT","APARTMENT","false","true","1931","019","32","7","24","1163520","1918620","2025","2025-12-07T15:47:28.000","41.932330823","-87.674497546","
,  
(41.932330823, -87.674497546)"
"14042747","JJ506278","2025-11-29T16:54:00.000","006XX E 88TH ST","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","SIDEWALK","false","true","0632","006","8","44","04A","1181970","1846771","2025","2025-12-07T15:47:28.000","41.734763232","-87.608923509","
,  
(41.734763232, -87.608923509)"
"14042806","JJ506226","2025-11-29T16:38:00.000","047XX N MAPLEWOOD AVE","1154","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT $300 AND UNDER",,"false","false","1911","019","40","4","11","1158512","1931483","2025","2025-12-07T15:47:28.000","41.967731799","-87.692547922","
,  
(41.967731799, -87.692547922)"
"14042715","JJ506153","2025-11-29T16:34:00.000","080XX S ST LAWRENCE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","true","false","0631","006","6","44","14","1181632","1851769","2025","2025-12-07T15:47:28.000","41.74848611","-87.610007877","
,  
(41.74848611, -87.610007877)"
"14042874","JJ506148","2025-11-29T16:30:00.000","057XX S BLACKSTONE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0235","002","5","41","14","1186892","1867323","2025","2025-12-07T15:47:28.000","41.791044692","-87.590241212","
,  
(41.791044692, -87.590241212)"
"14042739","JJ506158","2025-11-29T16:25:00.000","052XX N KEDZIE AVE","502R","OTHER OFFENSE","VEHICLE TITLE / REGISTRATION OFFENSE","STREET","false","false","1712","017","39","13","26","1154097","1934606","2025","2025-12-07T15:47:28.000","41.976390955","-87.708697817","
,  
(41.976390955, -87.708697817)"
"14042824","JJ506139","2025-11-29T16:22:00.000","021XX W WASHINGTON BLVD","051A","ASSAULT","AGGRAVATED - HANDGUN","APARTMENT","true","true","1223","012","27","28","04A","1162135","1900665","2025","2025-12-07T15:47:28.000","41.883090072","-87.680089738","
,  
(41.883090072, -87.680089738)"
"14042672","JJ506141","2025-11-29T16:20:00.000","097XX S OAKLEY AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","DRIVEWAY - RESIDENTIAL","false","true","2213","022","19","72","26","1162755","1839956","2025","2025-12-07T15:47:28.000","41.716484024","-87.679508726","
,  
(41.716484024, -87.679508726)"
"14042820","JJ506128","2025-11-29T16:20:00.000","027XX W BALMORAL AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","2011","020","40","4","08B","1157143","1935754","2025","2025-12-07T15:47:28.000","41.97947963","-87.697465059","
,  
(41.97947963, -87.697465059)"
"14042708","JJ506123","2025-11-29T16:05:00.000","029XX S STATE ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0133","001","3","35","08B","1176758","1885480","2025","2025-12-07T15:47:28.000","41.841103444","-87.626852618","
,  
(41.841103444, -87.626852618)"
"14042983","JJ506461","2025-11-29T16:00:00.000","018XX S ALLPORT ST","1155","DECEPTIVE PRACTICE","AGGRAVATED FINANCIAL IDENTITY THEFT","RESIDENCE","false","false","1233","012","25","31","11","1168328","1891199","2025","2025-12-07T15:47:28.000","41.856983007","-87.657622426","
,  
(41.856983007, -87.657622426)"
"14042849","JJ506310","2025-11-29T16:00:00.000","057XX W LELAND AVE","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","ALLEY","false","false","1622","016","45","15","02","1137323","1930673","2025","2025-12-07T15:47:28.000","41.965917512","-87.77047848","
,  
(41.965917512, -87.77047848)"
"14042682","JJ506104","2025-11-29T15:59:00.000","021XX N BINGHAM ST","051A","ASSAULT","AGGRAVATED - HANDGUN","SIDEWALK","false","false","1431","014","1","22","04A","1158591","1913738","2025","2025-12-07T15:47:28.000","41.919036771","-87.692745051","
,  
(41.919036771, -87.692745051)"
"14042671","JJ506111","2025-11-29T15:56:00.000","018XX W 21ST PL","0460","BATTERY","SIMPLE","SIDEWALK","true","false","1234","012","25","31","08B","1164448","1889771","2025","2025-12-07T15:47:28.000","41.853147346","-87.671904525","
,  
(41.853147346, -87.671904525)"
"14042751","JJ506125","2025-11-29T15:53:00.000","048XX W ROSCOE ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","1634","016","31","15","14","1143518","1922167","2025","2025-12-07T15:47:28.000","41.942462377","-87.747914013","
,  
(41.942462377, -87.747914013)"
"14042726","JJ506157","2025-11-29T15:50:00.000","011XX S CANAL ST","0820","THEFT","$500 AND UNDER","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0124","001","28","28","06","1173303","1895451","2025","2025-12-07T15:47:28.000","41.868541914","-87.639235361","
,  
(41.868541914, -87.639235361)"
"14043400","JJ506678","2025-11-29T15:48:00.000","015XX N SHEFFIELD AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1822","018","27","8","06","1169405","1910555","2025","2025-12-07T15:47:28.000","41.91007391","-87.653106106","
,  
(41.91007391, -87.653106106)"
"14042677","JJ506131","2025-11-29T15:47:00.000","062XX S PARK SHORE EAST CT","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0314","003","5","42","08A","1187570","1863935","2025","2025-12-07T15:47:28.000","41.781731648","-87.587862886","
,  
(41.781731648, -87.587862886)"
"14042648","JJ506114","2025-11-29T15:45:00.000","031XX W FIFTH AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","OTHER (SPECIFY)","false","true","1124","011","28","27","08B","1155262","1898961","2025","2025-12-07T15:47:28.000","41.878554914","-87.705373612","
,  
(41.878554914, -87.705373612)"
"14042717","JJ506243","2025-11-29T15:40:00.000","054XX N WINTHROP AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","2023","020","48","77","06","1167887","1936316","2025","2025-12-07T15:47:28.000","41.980796118","-87.657936906","
,  
(41.980796118, -87.657936906)"
"14042784","JJ506092","2025-11-29T15:40:00.000","022XX W ARGYLE ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","2031","020","40","4","14","1160554","1933168","2025","2025-12-07T15:47:28.000","41.972313365","-87.684992783","
,  
(41.972313365, -87.684992783)"
"14045636","JJ509805","2025-11-29T15:40:00.000","009XX W WINONA ST","0810","THEFT","OVER $500","APARTMENT","false","false","2024","020","48","3","06","1169132","1934325","2025","2025-12-07T15:47:28.000","41.975305734","-87.653416364","
,  
(41.975305734, -87.653416364)"
"14042663","JJ506103","2025-11-29T15:33:00.000","042XX W WASHINGTON BLVD","0560","ASSAULT","SIMPLE","APARTMENT","false","true","1114","011","28","26","08A","1148206","1900158","2025","2025-12-07T15:47:28.000","41.881978364","-87.731251151","
,  
(41.881978364, -87.731251151)"
"14042876","JJ506138","2025-11-29T15:20:00.000","102XX S INDIANA AVE","0496","BATTERY","AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT","RESIDENCE","false","true","0511","005","9","49","04B","1179391","1837082","2025","2025-12-07T15:47:28.000","41.708234556","-87.618666451","
,  
(41.708234556, -87.618666451)"
"14042725","JJ506068","2025-11-29T15:20:00.000","054XX W VAN BUREN ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1522","015","29","25","14","1140294","1897481","2025","2025-12-07T15:47:28.000","41.874780975","-87.760369926","
,  
(41.874780975, -87.760369926)"
"14045230","JJ508780","2025-11-29T15:19:00.000","001XX N State St","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","0111","001","34","32","06","1176352","1900918","2025","2025-12-07T15:47:28.000","41.883475491","-87.627876969","
,  
(41.883475491, -87.627876969)"
"14047316","JJ511868","2025-11-29T15:18:00.000","080XX S YALE AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT","false","false","0623","006","17","44","26","1176011","1851725","2025","2025-12-07T15:47:28.000","41.748493191","-87.630606378","
,  
(41.748493191, -87.630606378)"
"14042848","JJ506177","2025-11-29T15:17:00.000","044XX S DREXEL BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0221","002","4","39","08B","1182938","1875779","2025","2025-12-07T15:47:28.000","41.814341505","-87.604476539","
,  
(41.814341505, -87.604476539)"
"14042605","JJ506055","2025-11-29T15:08:00.000","039XX W MONROE ST","2092","NARCOTICS","SOLICIT NARCOTICS ON PUBLIC WAY","SIDEWALK","true","false","1122","011","28","26","18","1150158","1899371","2025","2025-12-07T15:47:28.000","41.879780947","-87.724103885","
,  
(41.879780947, -87.724103885)"
"14042653","JJ506048","2025-11-29T15:02:00.000","010XX N KARLOV AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","1111","011","37","23","08B","1148862","1906640","2025","2025-12-07T15:47:28.000","41.899753015","-87.728674576","
,  
(41.899753015, -87.728674576)"
"14042812","JJ506094","2025-11-29T15:00:00.000","001XX E CHICAGO AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1833","018","2","8","06","1177003","1905748","2025","2025-12-07T15:47:28.000","41.896714548","-87.625340136","
,  
(41.896714548, -87.625340136)"
